venueid;venuename;address;state;zip;lat;long;wheelchair_accessibility
55a2a117498e37bc3c0bfeb8;Popeyes Louisiana Kitchen;527 West Main St;CT;6053;41.665.883;-72.799.743;Yes
55bbeb0c498ecb92bb12a0df;Magical Rice Asian Cuisine;1668 N Federal Hwy;FL;33432;2.636.563.186;-8.007.889.504;Yes
563160da498ec6430ea3ea13;Burlington Coat Factory;\\N;TX;76116;3.274.810.112;-974.343.777;Yes
3fd66200f964a5205ae91ee3;Cafeteria;119 7th Ave;NY;10011;4.074.057.604;-7.399.820.246;Yes
48c970ecf964a520e7511fe3;Common Roots Cafe;2558 Lyndale Ave S;MN;55405;4.495.562.716;-93.288.517;Yes
4a64cbb5f964a520b4c61fe3;Spice Market Buffet;3667 Las Vegas Blvd S;NV;89109;3.611.066.313;-115.172.081;Yes
4a6c8959f964a520bed01fe3;Verve Restaurant;18 E Main St;NJ;8876;4.056.791.853;-7.461.121.172;Yes
4a821e30f964a520aaf81fe3;The Fish Market Del Mar;640 Via de La Valle;CA;92075;3.297.982.788;-1.172.576.523;Yes
4aaaeadcf964a5200c5820e3;La Masseria;235 W 48th St;NY;10019;4.076.083.541;-7.398.643.778;Yes
4b626d00f964a52029472ae3;Great Wall;1516 Broadway Ave N;MN;55906;4.403.844.482;-9.246.102.333;Yes
4b634a24f964a52008702ae3;Good Karma;1782 Prospector Ave;UT;84060;4.066.245.325;-1.114.985.133;Yes
4b92a838f964a520620e34e3;McAlister's Deli;4525 Sherwood Way;TX;76904;31.434.284;-1.004.973.722;Yes
4b93221cf964a520f53634e3;Giant Burger;3760 Main St;OR;97478;4.404.600.124;-1.229.727.763;Yes
4bd37e0b462cb713f69ede07;Culver's;2733 New Pinery Rd;WI;53901;4.356.343.762;-8.946.892.262;Yes
4bf8620292d1952142395a1f;Martha's Dandee Creme;1133 Route 9;NY;12804;4.334.826.287;-7.369.061.903;Yes
4bfbceb6bbb7c928e6900843;Whataburger;4241 S 1st St;TX;79605;3.245.136.559;-9.977.848.649;Yes
4c0ed29b98102d7f4551e406;Mama's Pizza Express;19741 S Main St;NC;28031;3.547.867.012;-8.085.654.941;Yes
4c2510c6f1272d7fa02284c5;Yogurt Heaven;10537 Scripps Poway Pkwy;CA;92131;3.293.777.809;-1.171.011.649;Yes
4c92669e7f3b8cfa69eaa41e;MTA Subway - A Train;\\N;NY;10007;4.071.429.413;-7.400.854.325;Yes
4da4cd91540ea1cd5d59adde;Stogie & Brew;9781 Charlotte Hwy;SC;29707;3.500.248;-80.855.993;Yes
4dc0b448e4cda3b87f11c6ee;McMenamins Zeus Caf«∏;303 Southwest 12th Avenue;OR;97205;455.227.914;-1.226.833.606;Yes
4e1793c6d4c062b044dfd0c5;Five Guys;3030 Harbor Blvd;CA;92626;3.368.179.835;-1.179.189.245;Yes
4e66a59eb0fbcbb043c9c078;Soda Pop Shop Mart;337 Hospital Dr;MD;21061;3.914.100.876;-7.662.914.065;Yes
50d3522de4b0c5ed40250e22;Grub Brothers;\\N;NC;27889;3.554.268.064;-7.705.617.371;Yes
50e77f59e4b0ebb62960b196;Aquafinz;16553 Pointe Village Dr;FL;33558;28.190.062;-82.540.606;Yes
5249fe8111d279a1fc73a773;BJ's Restaurant and Brewhouse;5037 S Padre Island Dr;TX;78411;2.771.185.887;-9.738.019.139;Yes
5341ec03498e605fae7410a8;Zoup! Fresh Soup Company;1900 Main St;PA;15317;4.027.500.452;-8.016.718.283;Yes
5349856c498ecec51ced6eb2;Tommy's Chicago Dogs;\\N;WI;53406;4.271.842.161;-8.785.930.344;Yes
53cb25ad498e9c4028384bf0;Elev8 @Lima Vetro Lounge;1401 K St NW;DC;20005;3.890.257.706;-7.703.248.729;Yes
53fa86b0498ed3830f516103;Jack's Restaurant and Bar;1750 S El Camino Real;CA;94402;3.755.123.704;-1.223.135.336;Yes
54383e12498ecacff4e45504;Chick-fil-A;377 Amherst St;NH;3063;4.278.497.751;-7.150.785.947;Yes
546df9c1498e0d698ce4e2a6;Chattz at The block;225 Broad Street;TN;37402;3.505.387.354;-853.107.313;Yes
5480c1f4498e67f98a8c6ed4;Tempo;34718 US Highway 19 N;FL;34683;2.808.814.038;-8.273.958.451;Yes
54b00d5e498ede210c8e5181;Kountry Kitchen;\\N;WV;24963;3.745.021.046;-8.067.317.579;Yes
54b480cb498e22cab930c510;Rita's Italian Ice;3410 Palm Ave;CA;92154;3.258.410.245;-1.170.602.059;Yes
551748ff498ef850f214b65e;Parker's Smokehouse;7425 Pacific St;NE;68124;4.124.836.014;-9.602.764.336;Yes
55a9d715498eac980e507aa0;Honolulu Hot Dog;375 Lagoon Dr;UT;84025;4.098.766.718;-1.118.945.128;Yes
55dd1241498e3bb48b57fd31;-321∂¯ Ice Cream Shop;288 Grand St;NY;11211;4.071.315.118;-7.395.763.711;Yes
56e31ca3498e1b96d69c77b1;Baked;\\N;UT;84043;404.308.933;-1.118.971.682;Yes
41044980f964a520700b1fe3;Hillstone;1800 Montgomery St;CA;94111;3.780.591.865;-1.224.051.404;Yes
4b522c45f964a520576d27e3;Buffalo Wings & Rings;1574 Stringtown Rd;OH;43123;39.879.909;-83.037.288;Yes
4b7b68c4f964a52068622fe3;Kansas City Power & Light District;\\N;MO;64106;3.909.720.114;-9.458.236.098;Yes
4b8aaaeef964a5209b7832e3;Nadeau's Subs;805 Canal St;NH;3101;4.299.834.349;-7.146.657.972;Yes
4ba8ed43f964a520bffa39e3;Inter China Restaurant;11512 Busy Street;VA;23236;3.750.265.316;-7.761.187.434;Yes
4bb52cfd46d4a59349afc4c0;Chevron;8425 Centennial Pkwy;NV;89149;3.627.677.522;-1.152.793.452;Yes
4bbe663485fbb713b3bb7067;McDonald's;10 Blackburn Ln;KY;41035;3.868.323.596;-846.001.178;Yes
4bce2afa937ca5931112ae92;Stephen's on Court;66 N Court St;OH;45701;39.331.299;-82.100.789;Yes
4c1619c0a5eb76b03737c4b7;Espresso Expressions;1800 Washington Blvd;MD;21230;3.927.586.522;-7.664.427.477;Yes
4c2506c3b7b8a5933b813de8;Mikie Burger;4915 Center St;WA;98409;4.723.467.176;-1.225.032.878;Yes
4c32154616adc928d484c19c;First Niagara Bank;100 River Rd;NY;14120;4.302.504.836;-78.880.172;Yes
4c447f40f799e21ed8e1ada2;Broad Street Barbeque;2921 E Center St;TN;37664;3.653.136.199;-825.146.331;Yes
4c57479530d82d7f1c7fd962;Choice Food Store;182 State Route 35;NJ;7735;4.044.926.415;-7.423.684.425;Yes
4c581ead30d82d7fad48db62;Tops Markets;5 Commons Dr;NY;13326;4.264.959.028;-7.496.338.183;Yes
4c6724b0b80abe9a0f48cfe5;The Pump House;2 US Highway 46;NJ;7840;4.084.870.683;-7.482.127.868;Yes
4d7510fd0a22236a27063e02;R&R BBQ Food Truck;\\N;NY;14204;428.770.165;-7.885.999.167;Yes
4d9661b5daec224bcdea153e;Bare Assets Gentlemen's Club;10749 N Main St;FL;32218;3.043.158.783;-8.164.405.113;Yes
4dbd9e3743a1d8504ba9fbc6;Hot Soss Don;1143 Lake St;OH;44240;4.116.385.186;-8.133.863.882;Yes
4e5bc7ec18388cd5cbc17d3c;Eastern Sushi Japanese Restaurant;351C Matawan Rd;NJ;7747;4.043.022.363;-742.515.707;Yes
4ebd64c749012e72feb0bea9;Philly Pretzel Factory;1465-12 W Broad St;PA;18951;4.044.523.913;-753.571.448;Yes
4efbdd8ae5faadaab30e38b9;Softail Saloon;811 HWY 9;IA;51363;4.343.072.811;-9.495.199.618;Yes
4f888adce4b0183204fc4909;TILT - Swan Island (North Portland);3449 N Anchor St;OR;97217;45.559.682;-122.701.998;Yes
4f988a78e4b0eee8cdeaa4cb;Cravings Bistro & Pub;1599 Mall Dr Ste B;MI;49022;4.207.972.443;-8.642.100.403;Yes
5174271be4b09098c766ac31;Thirsty's;9412A Gaylord Dr;TX;77024;29.782.028;-95.525.427;Yes
518c0f90498e84281ae8d39d;SCORES Gentlemen's Club and Steakhouse;123 Executive Center Place;NC;28117;3.559.545.398;-8.085.888.968;Yes
5227ef2b11d2309de61f23d8;Jack's Shack;\\N;TX;75206;3.281.284.818;-9.677.171.026;Yes
529b9021498e19ac851b549e;Hotspot Cafe;1332 Carnegie Ave;OH;44115;4.149.752.108;-8.167.953.014;Yes
52daa1ab498ee02afd3ae24b;Korean Food Express;2857 Tobacco Rd Unt #6;GA;30815;33.390.714;-82.107.828;Yes
52e34dd2498efd5a1761c14e;Mountain Rambler Brewery;186 S Main St;CA;93514;3.736.081.152;-1.183.949.804;Yes
5330e93d498e088474bb96ae;O'Malley's Sports Pub;6 Sheridan St;MA;2748;4.160.934.067;-709.394.989;Yes
54594204498e13fe21f4189b;Tijuana Picnic;151 Essex St;NY;10002;4.072.068.006;-7.398.722.403;Yes
54951a0a498e5586edf5ddad;The Bergschrund;4818 17th Ave NW;WA;98107;4.766.429.317;-1.223.787.458;Yes
552ac5fe498eabc25dc0670d;PizzaRev;748 W Rancho Vista Blvd;CA;93551;3.460.129.173;-1.181.457.972;Yes
5670fec8498ec28d4212df75;The Loft Theatre-Lounge-Dining;1001 Heavenly Village Way #50;CA;96150;3.895.580.672;-1.199.426.786;Yes
49b71acaf964a5201d531fe3;Starbucks;1 Letterman Dr;CA;94129;3.779.936.046;-1.224.495.243;Yes
49e29460f964a5203d621fe3;Safeway;1335 Webster St;CA;94115;3.778.289.217;-1.224.317.694;Yes
4a1de5e1f964a520a87b1fe3;Main Street Bistro;59 Main St;NY;12561;4.174.788.951;-7.408.621.366;Yes
4abaa087f964a520278220e3;Napa General Store Restaurant;540 Main St;CA;94559;38.296.131;-122.282.654;Yes
4b058683f964a520b56422e3;Outback Steakhouse;860 N Interstate Dr;OK;73072;35.229.279;-97.486.505;Yes
4b09c1a7f964a5200a1d23e3;McAlister's Deli;18402 US Highway 281 N;TX;78259;2.961.107.315;-9.846.706.867;Yes
4b102f49f964a520c66a23e3;Do«Òa Mar«_a Tamales Restaurant;910 Las Vegas Blvd S;NV;89101;3.615.958;-115.147.325;Yes
4b1a984ef964a5200fed23e3;First Watch;15289 W 119th St;KS;66062;3.891.000.153;-9.476.179.624;Yes
4b242cccf964a520f16224e3;level 25;1395 Brickell Ave;FL;33131;2.576.062.225;-8.019.120.344;Yes
4b294517f964a5200c9c24e3;Finz Seafood & Grill;76 Wharf St;MA;1970;4.251.956.917;-7.088.878.056;Yes
4b297e36f964a520cd9f24e3;Buffalo Inn;1814 W Foothill Blvd;CA;91786;3.410.661.055;-117.687.642;Yes
4b647bf2f964a520fab62ae3;The Plaza Restaurant;Main Street USA, Magic Kingdom;FL;32830;2.841.791.411;-815.809.931;Yes
4b926c3cf964a52069f833e3;Mongo Grill;7830 Veterans Pkwy;GA;31909;325.608.482;-8.493.824.244;Yes
4b9a866ef964a520c4bd35e3;Baskin-Robbins;851 Cherry Ave Ste 9;CA;94066;3.762.661.302;-1.224.257.156;Yes
4bb68090f562ef3bdd463097;Adornetto's Selected Italian Food;2224 Maple Ave;OH;43701;3.996.536.239;-8.200.968.819;Yes
4bb897497421a59381e4c140;Shiney's Sweets & Restaurant;4231 Markham St Ste D;VA;22003;3.883.285.681;-7.719.741.933;Yes
4bcb41e93740b7133e136265;Cafe Serrano;49750 Seminole Dr;CA;92230;339.217.346;-1.168.004.874;Yes
4bdb0f532a3a0f47c633adb6;Wendy's;853 Convery Blvd;NJ;8861;4.053.115.164;-7.427.988.192;Yes
4bf0722521072d7f1ffc1f8b;Starbucks;2350 Noriega St;CA;94122;3.775.387.963;-1.224.887.507;Yes
4bf5e1965efe2d7f74486634;Gracie and the Dudes;1062 Ocean Ave;NJ;7764;402.964.542;-7.402.801.838;Yes
4c0e61c92466a59344ec7821;State Employees Credit Union;8 Monticello Rd;NC;28787;3.571.069.791;-8.256.059.428;Yes
4c805301d34ca1433b981880;Hot N' Crunchy;2040 W Spring Creek Pkwy #134;TX;75075;3.304.018.596;-9.673.424.972;Yes
4c8fd0eade3d236a9d996618;Pizza Crossing;58 N Mulberry St;OH;43138;3.954.068.922;-8.240.653.889;Yes
4d27abf98292236afddd11bb;Papa John's Pizza;6095 Lake Worth Rd;FL;33463;2.661.952.318;-801.401;Yes
4d2d4c25f728b60cbb9f99fd;Oaks Tavern;13625 Moorpark St;CA;91423;3.415.046.653;-1.184.306.202;Yes
4e3e0a071838cb1b82f9dd77;One Main Cafe & Grill;1303 E Herndon Ave;CA;93710;3.683.525.147;-1.197.659.897;Yes
4e5675207d8b60849c4f6426;Wit and Wisdom, a Tavern by Michael Mina;200 International Dr;MD;21202;3.928.252.832;-7.660.229.194;Yes
5058d15ee4b0dd4fbacb0893;rainbow juices;246 w 3rd;CA;90802;3.377.053.859;-1.181.898.685;Yes
5275364d498e38bc6412ea2b;Roma Ristorante Italiano;7240 Bell Creek Rd;VA;23111;376.013.091;-7.734.842.865;Yes
52af103411d2d1e11f2e36f8;APlus at Sunoco;3752 Ladson Rd;SC;29456;3.297.873.113;-8.013.166.269;Yes
53502a93498e1e5a8418949c;River House Restaurant;2621 Craley Rd;PA;17368;399.479.026;-7.650.910.999;Yes
53f3a306498ec69c53985837;Lai Thai;SW Columbia St and 1st Ave;OR;97201;4.551.316.454;-1.226.763.656;Yes
53f53026498ed3830ebf25fa;Trattoria Conte Italian Restaurant;6111 New Jersey Ave;NJ;8260;38.977.748;-74.832.877;Yes
5408e02a498eb9f6be10ac88;Tally-Ho;215 Washington St;NJ;7030;4.073.920.177;-7.403.012.987;Yes
54ba9db9498eb31c0c92b04d;Duggers Cafe;4950 Dodge St;NE;68132;4.126.001.722;-9.598.946.929;Yes
554fba4d498ee17d5acd3ead;Papalani Gelato;16950 Jog Rd Ste 111S;FL;33484;26.425.357;-8.014.605;Yes
55578021498e54e29581af6c;Starbucks;N96W17950 County Line Road;WI;53022;4.319.268.415;-881.317.512;Yes
55d60396498e142dd8ab6a78;Rudy's Country store and Bar-B-Q;24503 State Highway 249;TX;77377;3.003.910.841;-9.560.724.339;Yes
561455f3498e6952225f6466;Tropical Smoothie Cafe;3301 Preston Rd Ste 6;TX;75034;3.310.641.543;-9.680.628.416;Yes
567c77a2498e1b2fef46be1f;Starbucks;\\N;AL;35244;3.335.526.252;-8.684.409.002;Yes
4a43a2b6f964a5209fa61fe3;Taco Bandito;325 8th Ave;NY;10001;4.074.729.666;-73.997.002;Yes
4abd20aff964a5209a8820e3;Honey's Cafe;936 SW Jefferson St;OR;97205;4.551.615.094;-1.226.844.549;Yes
4ad4f28ff964a52042fd20e3;Twilite Lounge;347 E 200 S;UT;84111;4.076.522.842;-1.118.809.014;Yes
4afce53bf964a520732622e3;Blue Velvet Lounge;430 W Gilman St;WI;53703;4.307.425.059;-8.939.431.785;Yes
4b464fc7f964a520401d26e3;Casa Nueva;6 W State St;OH;45701;3.933.078.715;-8.210.132.897;Yes
4b5b22b5f964a5209ce528e3;McDonald's;246 E Exchange St;OH;44304;4.107.303.061;-8.151.418.054;Yes
4b80986ff964a520c27f30e3;Wendy's;850 E Hwy 50;FL;34711;2.854.818.701;-8.174.333.866;Yes
4b983e1cf964a520b13635e3;The Harmony Society;111 N 2nd St;IN;47591;386.804.847;-8.753.069.401;Yes
4bc7cdc46501c9b6573c3f29;Chicken-N-More;414 1/2 W Sprague Ave;WA;99201;4.765.730.292;-1.174.188.647;Yes
4bd234c2b221c9b60137d7d0;Garofola's Italiano;Highway 29;NC;28027;3.537.062.532;-8.066.360.856;Yes
4c644f5a7f7be21e41aef90f;Cemitas Tepeaca;;CA;90023;3.402.642.199;-1.181.977.629;Yes
4e4a602bc65bab12516c0d73;Ronkonkoma: Platform - east end;\\N;NY;11779;4.080.813.193;-7.310.575.702;Yes
4e55b0dad4c0c50afdab7597;Gravesend;\\N;NY;11223;4.059.792.235;-7.396.631.241;Yes
4e75a3471838f91889efd227;Castle rock bar & grill;\\N;CO;80104;3.937.269.547;-1.048.598.989;Yes
4e95fe144901d620b78076f2;SUBWAY;1204 Victory Blvd;NY;10301;4.061.625.304;-7.410.382.246;Yes
4eab3c4e9adfbd5e5d746183;Fermin's;400 N Main Ave;TX;79756;3.159.750.557;-1.028.939.362;Yes
4eb309cab634ea091ebfb4e4;Subway;;FL;33458;2.692.312.272;-8.009.662.967;Yes
4ed5ba28e300d4f603b110e3;Boo's Philly Cheesesteaks and Hoagies;4501 Fountain Ave;CA;90029;3.409.587.319;-1.182.871.024;Yes
50b7a9abe4b03e587767dc90;Himalayan Heritage;4925 Bethesda Ave;MD;20814;3.898.082.493;-7.709.929.546;Yes
523d1ac411d26ab2dd8f9c15;Progress Brewing;1822 Chico Ave;CA;91733;3.404.993.101;-1.180.598.165;Yes
5387d2e2498ee7f0fb1c5b41;The Ship;158 Lafayette St;NY;10013;4.071.987.669;-73.999.574;Yes
53e9a39b498e162013a0b6fe;Khushboo Indian Restaurant;6 Clinton St;NY;10002;4.072.104.062;-739.839.372;Yes
53f03d63498e3f8047bd575d;The Sand Dollar Lounge;3355 Spring Mountain Rd Ste 30;NV;89103;36.125.938;-115.185.258;Yes
54d28447498ef64d790b7cbd;Little Giant;217 King St;CA;94107;3.777.780.129;-122.392.444;Yes
54ed4964498e47c1603b546e;Crimson;2901 Ocean Park Blvd Ste 127;CA;90405;3.401.999.242;-1.184.541.432;Yes
55873929498e05c77b289713;The End Cut;5 Church St;NY;12561;4.174.814.664;-7.408.611.614;Yes
5589eebd498ea2a26f4ffa19;Koi Asian Bistro;115 Pelham Rd #15;SC;29615;3.486.799.689;-8.234.963.671;Yes
561d7941498ec96afa4e38e4;First Bank;4956 Old Street Rd;PA;19053;4.013.889.489;-7.498.650.027;Yes
57229040498e3188a31cc677;Jimmy John's;13129 S. Tryon;NC;28278;3.510.047.807;-8.099.198.788;Yes
3fd66200f964a520a0e81ee3;Playwright Celtic Pub;732 8th Ave;NY;10036;4.075.950.429;-7.398.792.419;Yes
4541114bf964a520433c1fe3;San Diego International Airport (SAN);3225 N Harbor Dr;CA;92101;3.273.371.812;-1.171.971.703;Yes
4a34632ff964a5202c9c1fe3;Luce;888 Howard St;CA;94103;3.778.167;-122.404.878;Yes
4a8e0d0ef964a520e51120e3;Gyro Hut;11020 8th Ave NE;WA;98125;47.709.483;-1.223.202.469;Yes
4ad54f8cf964a520c70221e3;Komasa;351 E 2nd St;CA;90013;3.404.841.056;-1.182.404.046;Yes
4b089c45f964a520650f23e3;The Villager;1719 21st Ave S;TN;37212;3.613.677.963;-8.680.101.293;Yes
4b0c6bb1f964a520de3c23e3;Wendy's;1331 W 117th St;OH;44102;4.148.556.986;-8.176.846.683;Yes
4b15cb6bf964a5205ab423e3;Los Jalape«Òos;231 NE 3rd Ave;WA;98607;4.558.473.143;-1.224.046.898;Yes
4b317eaff964a520ec0725e3;Red Robin Gourmet Burgers;6522 Strip Ave NW;OH;44720;4.087.568.712;-8.143.257.916;Yes
4b776d7ef964a520b2992ee3;The Pub & Restaurant;20 Lincoln Sq;PA;17325;3.983.105.668;-7.723.105.422;Yes
4b9d5fc7f964a520d4a736e3;Aji Ten Japanese Restaurant;42087 Ford Rd;MI;48187;4.232.207.945;-8.345.716.767;Yes
4bddec3af5eab713cc132ef8;Captain Billy's Crab House;11495 Popes Creek Rd;MD;20664;3.839.807.705;-7.699.104.597;Yes
4ccb5b3754f0b1f77ff60eca;Restauration;104 E Water St;IA;52101;4.330.425.282;-9.178.575.877;Yes
4cd3382aa61c46885d52b228;Denny's;15010 South State Hwy 31;NE;68028;4.109.185.874;-9.625.469.416;Yes
4dc882fad4c0bf6841932deb;Panera Bread;18141 Town Center Dr;MD;20832;3.915.279.371;-7.706.171.036;Yes
4ed77033775b4437aa37bc68;NICE Bus - n27 - Hempstead Transit Center;\\N;NY;11550;4.071.079.034;-7.362.466.412;Yes
4edc01108b8173160e463638;MTA Bus - M86 +SelectBusService;W 86th St;NY;10024;4.078.837.662;-7.397.696.078;Yes
523b5c1d498eb802a1c81037;Oasis Asian Kitchen;\\N;NV;89147;3.611.666.543;-1.152.622.414;Yes
5266fa91498e0ebc31d61cbd;Pho Street;204 Baltimore Pike;PA;19064;3.992.311.061;-7.531.685.029;Yes
52f29240498eab0c9d647b6c;Venice Beach Concession;Esplanade S;FL;34285;2.709.995.996;-8.245.978.724;Yes
532b70da498e9941c41b4523;Books & Brews Brewing Company;9402 Uptown Dr Ste 1400;IN;46256;3.992.412.648;-8.603.638.055;Yes
532deaff498e73e1a3ba39d0;My House Burgers & Shakes;1650 Sheepshead Bay Rd;NY;11235;4.058.663.297;-7.395.271.221;Yes
53990aed498e723ddb11429d;Jersey Mike's Subs;2189 Black Rock Turnpike;CT;6825;4.118.144.007;-7.325.323.725;Yes
53bc239d498ea85dd0cbd93e;Smashburger;2682 S High Commons Way #N500;UT;84120;4.071.128.286;-1.120.243.696;Yes
547e6c1c498e472803f2bc90;Mind Yer P's & Q's Craft Beer + Wine Lounge;\\N;TN;37934;3.586.617.859;-8.420.931.888;Yes
550f1727498e1d6613206971;The Market;372 Lafayette Ave;NY;11238;406.888.526;-7.396.042.094;Yes
55425ddc498e6aee3e525bf1;Sababa Mediterranean Grill;6280 E Broad St;OH;43230;3.998.097.392;-8.283.385.025;Yes
55d8e8c9498edde531c4dfbf;la baguette magique;\\N;PA;19382;39.958.402;-75.607.316;Yes
573d05a0498e976bf0487bbe;Starbucks;1921 N. Rose Ave;CA;93036;3.421.913.929;-1.191.593.188;Yes
4b4b6175f964a5207f9926e3;Jam n' Jelly Cafe;7511 Lemont Rd #200;IL;60561;4.174.851.888;-8.801.224.709;Yes
4b7f533cf964a520a12730e3;Bank of America - Wilsonille;;OR;97070;4.530.420.542;-1.227.652.967;Yes
4b7ff8bff964a520c24730e3;Mary Lee Donuts;2319 S Range Ave;LA;70726;3.045.888.443;-9.095.676.864;Yes
4b8d4660f964a5205af132e3;Pizza Pantry;9468 Alleghany Rd;NY;14036;4.295.515.015;-7.840.514.323;Yes
4bd44789a8b3a593be796b5f;Kismet;52 State St;VT;5602;4.426.042.664;-725.770.604;Yes
4c1bee1ab9f876b0e6147b46;Figaro Ristorante;90 Elm St;CT;6082;419.967.771;-7.258.339.598;Yes
4dab3bec4b22f071eac9dbfc;Angelo's Italian House;695 Alter St;PA;18201;4.096.486.786;-7.597.907.879;Yes
4f70aa32e4b0463c969931e7;El Hueso Del Fraile;837 E Elizabeth St;TX;78520;2.590.339.058;-9.750.043.156;Yes
50bae3ece4b0073fac3ab4cd;Milla Villa;1431 South Genesee Avenue;CA;90019;3.404.990.499;-1.183.640.089;Yes
513ba660e4b09516639f8ddb;Southside Tikis;\\N;FL;33410;268.438.243;-8.006.692.442;Yes
51688212e4b0bf696295c35c;Golden Spoon;7110 N Durango Rd #130;NV;89149;3.629.121.302;-1.152.873.093;Yes
51b26bf5498e6d7742606204;relish;115 Main St;VA;22572;3.797.635.776;-7.675.676.779;Yes
52beffe111d2699a38abc308;Cape May Peanut Butter Company;516 Carpenter Ln;NJ;8204;3.893.263.245;-7.492.180.634;Yes
52ddda47498e173cb4ca48c9;Shin Ramen;1655 N LA Brea Ave;CA;90046;3.410.146.611;-1.183.452.617;Yes
5336266e11d2867656d870c2;The Portland Wine Bar and Winery;526 SW Yamhill St;OR;97204;4.551.851.835;-1.226.787.479;Yes
53d568ff498e216603e7b8e6;Cali Slice Pizza;6810 Fruitridge Rd;CA;95824;3.852.479.935;-1.214.235.764;Yes
53e236e7498e271930256441;The Artistic Giraffe;193 1/2 Main St;NJ;7666;4.087.512.727;-7.402.047.876;Yes
549de4d7498ecbbfdb5e33f0;House of JuJu;453 Pollasky Ave;CA;93612;36.824.391;-119.701.696;Yes
568eb697498e69eeb00535af;The Lucky Bee;252 Broome St;NY;10002;4.071.801.509;-7.398.984.674;Yes
572e396e498eb7385f016b95;Starbucks;2701 Sharky's Drive;PA;15650;402.856.396;-793.887.949;Yes
41326e00f964a520830d1fe3;Bluestar Lounge;10600 Joy Rd;MI;48204;4.235.893.654;-8.316.536.331;Yes
45942885f964a5205b401fe3;Mexico Cantina y Cocina;600 Pine St;WA;98101;4.761.267.389;-1.223.349.249;Yes
49c65aa8f964a52038571fe3;Whiskey Tavern;79 Baxter St;NY;10013;4.071.655.808;-7.400.008.678;Yes
4a948ff4f964a520002220e3;Fresh Wok;4610 Nicollet Ave;MN;55419;4.491.930.842;-93.278.164;Yes
4aa5ad1ff964a520214920e3;Chili's Grill & Bar;3991 US Highway 9;NJ;7728;40.257.181;-74.289.597;Yes
4abe5c12f964a520fa8c20e3;Ridgewood Eats;903 Seneca Ave;NY;11385;4.070.061.936;-7.390.401.326;Yes
4afdb487f964a520052a22e3;Franco's Pasta Cucina;2222 Michelson Dr;CA;92612;3.367.599.709;-1.178.550.625;Yes
4b2dbca8f964a520f6da24e3;Denny's;6100 Rockside Rd;OH;44131;4.139.523.801;-8.164.858.282;Yes
4ba66314f964a520d94c39e3;Dairy queen;310 W Canal St;OH;44644;4.069.136.852;-811.835.577;Yes
4bfd1ad5e529c928935eba8c;Krispy Kreme Doughnuts;6907 Pearl Rd;OH;44130;4.137.728.655;-81.791.297;Yes
4d7228848e12b1f7a6c03605;Dunkin Donuts;378 Federal St;MA;1301;4.260.426.923;-7.259.125.654;Yes
4e4dfc26bd4101d0d79fa052;Burger King;19201 Brookhurst St;CA;92704;3.369.566.306;-1.178.904.077;Yes
4ea2268ce3008f7d91f8a581;Memorial Wine Cellar;7951 Katy Fwy, Ste. B;TX;77024;2.978.258.866;-9.547.795.263;Yes
4f274ae7e4b01b0c624fd10b;Brave Deli Grocery;712 Burke Ave, Bronx, NY 10467;NY;10467;4.087.115.021;-7.386.654.071;Yes
52ac06db498ea34d6b1f7b5b;phoenix valley hookah;\\N;AZ;85008;3.347.972.107;-1.120.133.438;Yes
52b3aa1011d2ba28625241da;Pho Thap Ba;10574 SE 32nd Ave;OR;97222;4.544.712.854;-1.226.292.898;Yes
53198aae498e987ce16b950c;Southern Spice Indian Restaurant;5010 S 108th St;NE;68137;4.120.864.259;-9.608.184.369;Yes
5463cb92498ed5438b4d79d9;4 Rivers Smokehouse;220 Park Ave;FL;32073;3.018.691.553;-8.170.255.124;Yes
5467c039498e43930e4790c4;Jersey Mike's Subs;4710 NE 4th Street;WA;98059;4.748.874.144;-1.221.557.049;Yes
54b6a942498e14bda2d713d8;2nd Street Shawarma;316 N 2nd St;PA;17101;4.026.235.885;-7.688.580.758;Yes
557c83de498edc5a017aed95;Chipotle Mexican Grill;300 W Pratt St;MD;21201;3.928.652.528;-7.661.921.197;Yes
5581f2d6498ebd42d53bbd97;Mr. Eggroll;267 Cassville Rd;GA;30120;3.418.107.459;-8.482.386.719;Yes
55862212498ea911af7c99d6;Oros Thai Restaurant;6177 Santa Teresa Blvd;CA;95123;3.723.640.849;-1.218.049.819;Yes
55b91c02498e590947c329d5;Jun-Men Ramen Bar;249 9th Ave;NY;10001;4.074.792.234;-7.400.045.775;Yes
42d1b680f964a5200b261fe3;Habana Outpost;757 Fulton St;NY;11217;4.068.647.961;-7.397.434.294;Yes
43f4dc37f964a5209f2f1fe3;Turtle Tower Restaurant;645 Larkin St;CA;94109;3.778.403.665;-1.224.177.498;Yes
4a997ee9f964a520a42e20e3;Squat & Gobble;2263 Chestnut St;CA;94123;3.780.016.204;-122.440.495;Yes
4b09f029f964a5201c2023e3;Fazoli's;1520 Hilliard Rome Rd;OH;43026;3.998.220.424;-8.314.979.504;Yes
4b4aabf7f964a5209f8c26e3;Rick's Cabaret;5418 Brewster St;TX;78233;29.540.616;-98.382.695;Yes
4b5e113af964a520ca7b29e3;National Coney Island;27027 Gratiot Ave;MI;48066;4.249.488.409;-8.293.888.092;Yes
4bb5fc731344b71383ce9c04;the 50's Diner;4700 N University St;IL;61614;4.074.494.854;-896.089.983;Yes
